Event Generated Time (UTC),Event ID,Event Description,Event Category,Threat Target IPv4 Address,Action Taken,Agent GUID
7/31/13 7:45:48 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:45:25 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:45:23 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:45:21 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:45:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:44:06 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:44:02 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:44:01 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:44:01 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:43:57 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:43:34 AM,18000,Host intrusion detected and handled,Registry,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 7:43:33 AM,18000,Host intrusion detected and handled,Registry,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 7:43:32 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:43:32 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:43:28 AM,18000,Host intrusion detected and handled,Program,144.170.35.100,Permitted,BF50497D-CB9E-413E-A21E-643A6539A390
7/31/13 7:43:09 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:43:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:43:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:42:32 AM,18000,Host intrusion detected and handled,Program,104.12.11.104,Permitted,FD624AB5-C944-4B4A-A01E-C221E725FDEF
7/31/13 7:42:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:41:23 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:41:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:41:06 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:41:06 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:40:48 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:40:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:40:46 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:40:22 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:40:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:39:06 AM,18000,Host intrusion detected and handled,Program,104.12.13.102,Permitted,D8B934E4-2D94-40BC-9E03-08001DF361DC
7/31/13 7:39:05 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:39:00 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:38:57 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:38:30 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:38:30 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:38:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:38:01 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:38:01 AM,18000,Host intrusion detected and handled,Program,104.12.15.106,Permitted,32199003-EF22-47F5-853D-3853D5B346A9
7/31/13 7:38:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:37:21 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:37:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:36:44 AM,18000,Host intrusion detected and handled,Program,104.12.15.102,Permitted,A26C3BD6-BE90-4168-B56F-7DB45B45E49E
7/31/13 7:36:27 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:36:16 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:36:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:36:05 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:36:05 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:35:57 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:35:53 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:35:48 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:35:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:35:46 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:35:22 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:35:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:34:31 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:34:29 AM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 7:34:28 AM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 7:34:14 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:34:13 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:34:06 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:33:57 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:33:54 AM,18000,Host intrusion detected and handled,Program,104.12.14.101,Permitted,F86803A4-5D2A-4AEF-A6E4-84B3D6B609B7
7/31/13 7:33:29 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:33:28 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:33:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:33:02 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:33:01 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:32:26 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:32:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:32:01 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:32:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:31:32 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:31:22 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:31:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:31:04 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:31:03 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:30:58 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:30:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:30:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:30:32 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:30:26 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:30:21 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:30:09 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:30:08 AM,18000,Host intrusion detected and handled,Program,12.205.14.105,Permitted,9B3A2B38-77E1-447E-87A2-D0A73F37641F
7/31/13 7:30:07 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:29:05 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:28:53 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:28:33 AM,18000,Host intrusion detected and handled,Registry,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 7:28:33 AM,18000,Host intrusion detected and handled,Registry,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 7:28:27 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:28:27 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:28:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:28:01 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:27:16 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:27:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:27:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:26:32 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:26:14 AM,18000,Host intrusion detected and handled,Program,144.170.31.109,Permitted,177B7827-73C2-4334-B995-B35A9B0D738C
7/31/13 7:26:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:26:03 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:26:02 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:26:02 AM,18000,Host intrusion detected and handled,Program,144.170.31.109,Permitted,177B7827-73C2-4334-B995-B35A9B0D738C
7/31/13 7:26:01 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:25:53 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:25:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:25:46 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:25:36 AM,18000,Host intrusion detected and handled,Program,144.170.33.100,Permitted,29AAED2C-C79B-440E-A506-6B480A2654B7
7/31/13 7:25:32 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:25:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:24:33 AM,18000,Host intrusion detected and handled,Program,12.205.15.103,Permitted,7CFEA854-679B-4704-B567-EAC16DDA8291
7/31/13 7:24:03 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:23:53 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:23:26 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:23:26 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:23:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:22:55 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:22:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:21:31 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:21:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:21:01 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:21:01 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:21:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:21:01 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:20:52 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:20:46 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:20:46 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:20:31 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:20:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:19:38 AM,18000,Host intrusion detected and handled,Program,12.205.15.109,Permitted,9A40883F-79BE-4662-A891-903A2289F29F
7/31/13 7:19:28 AM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 7:19:27 AM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 7:19:14 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:19:13 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:19:04 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:18:53 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:18:25 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:18:25 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 7:18:23 AM,18000,Host intrusion detected and handled,Program,12.205.13.102,Permitted,DDB992D4-FC2D-4B88-8282-469566BE1E79
7/31/13 7:18:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:18:00 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:17:26 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:17:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:16:44 AM,18000,Host intrusion detected and handled,Program,12.205.13.101,Permitted,4B9C2FB2-8EC7-48C2-BBE4-B61D2270AC66
7/31/13 7:16:33 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:16:21 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:16:09 AM,18000,Host intrusion detected and handled,Program,104.12.15.103,Permitted,F1DBD394-04EA-47FF-A73A-C13E35CFDC42
7/31/13 7:16:05 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 7:16:00 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:16:00 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:15:59 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 7:15:56 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 7:15:52 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 7:15:45 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:15:44 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 7:15:30 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 7:15:26 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
