ISO,ID,HORI,BTOP,BBOT,SAMPLENO,PHH2O,PHKCL,PHCACL2,CACO3,CASO4,ORGC,ORGN,C/N,CA,MG,NA,K,SUM,EXACID,EXAL,CECSOIL,CECCLAY,CECORG,ECEC,BS,ALS,ESP,EC,CHEMREM,EDITDATE,VERIFIED
"ID",36,5,123,130,"880049",6.1999998,5.0999999,,,,2.4100001,0.22,,4.6999998,0.80000001,0.30000001,0.60000002,6.4000001,,,24.4,87,8.3999996,6.4000001,26,,,0.02,,"05/19/95 00:00:00",
"ID",36,6,130,170,"880050",6.3000002,5.0999999,,,,1.6,0.23,,4.1999998,1,0.5,0.2,5.9000001,,,23.700001,70,5.5999999,5.9000001,25,,,0.0099999998,,"05/19/95 00:00:00",
"ID",37,1,0,30,"880051",5.6999998,4.3000002,,,,1.6799999,0.20999999,,7.5999999,2.8,0.40000001,0.5,11.3,0.80000001,0.2,21.299999,39,5.9000001,12.1,53,1,,0.059999999,,"05/19/95 00:00:00",
"ID",37,2,30,70,"880052",5.5999999,4,,,,0.70999998,0.1,,5.3000002,3.4000001,0.5,1.7,10.9,2.0999999,1.5,20.4,30,2.5,13,53,7,,0.029999999,,"05/19/95 00:00:00",
"ID",37,3,70,127,"880053",5.9000001,4.4000001,,,,0.37,0.050000001,,7.9000001,3,0.60000002,1.3,12.8,1,0.30000001,20.5,32,1.3,13.8,62,1,,0.029999999,,"05/19/95 00:00:00",
"ID",37,4,127,150,"880054",6.1999998,4.8000002,,,,0.18000001,0.039999999,,8.5,2.7,0.89999998,0.2,12.3,0.5,0,18.6,36,0.60000002,12.8,66,0,,0.02,,"05/19/95 00:00:00",
"ID",37,5,160,280,"880055",6.4000001,5.1999998,,,,0.25,0.039999999,,9.6999998,2.7,1.1,0.1,13.6,,,20.200001,76,0.89999998,13.6,67,,,0.029999999,,"05/19/95 00:00:00",
"ID",38,1,0,14,"880162",4.3000002,4.1999998,,,,4.0100002,0.17,,1,0.2,0,0.1,1.3,1.6,1.6,8.5,123,14,2.9000001,15,19,,0.25,,"05/19/95 00:00:00",
"ID",38,2,14,22,"880163",4.5999999,4.3000002,,,,3.1400001,0.14,,0.2,0,0,0.1,0.30000001,1.4,1.4,6.8000002,126,11,1.7,4,21,,0.050000001,,"05/19/95 00:00:00",
"ID",38,3,22,32,"880164",4.8000002,4.5999999,,,,1.6799999,0.07,,0.2,0,0,0,0.2,0.80000001,0.69999999,3.8,48,5.9000001,1,5,18,,0.02,,"05/19/95 00:00:00",
"ID",38,4,32,50,"880165",4.5,4.3000002,,,,0.23,0.02,,0.2,0,0,0,0.2,0.80000001,0.69999999,1.7,13,0.80000001,1,12,41,,0.02,,"05/19/95 00:00:00",
"ID",38,5,50,89,"880166",4.6999998,4.3000002,,,,0.090000004,,,0,0,0,0.1,0.1,0.60000002,0,1.2,11,0.30000001,0.69999999,8,0,,0.02,,"05/19/95 00:00:00",
"ID",38,6,89,130,"880167",5,5,,,,0,,,0,0,0,0,0,0,0,0.2,11,0,0,0,0,,0.02,,"05/19/95 00:00:00",
"ID",38,7,130,150,"880168",4.6999998,4.1999998,,,,0.02,,,0,0,0,0,0,0.69999999,0.69999999,1,17,0.1,0.69999999,0,70,,0.0099999998,,"05/19/95 00:00:00",
"ID",39,1,0,8,"880169",3.2,2.7,,,,4.5100002,0.15000001,,0.2,0.1,0,0.1,0.40000001,2.4000001,0.69999999,10.7,,15.8,2.8,4,7,,1.29,,"05/19/95 00:00:00",
"ID",39,2,8,15,"880170",5.9000001,4.1999998,,,,0.059999999,,,0,0,0,0,0,0,0,0.2,22,0.2,0,0,0,,0.0099999998,,"05/19/95 00:00:00",
"ID",39,3,15,34,"880171",4.9000001,4.5999999,,,,1.1,0.02,,0.2,0,0,0,0.2,0.80000001,0.89999998,3.5999999,86,3.9000001,1,6,25,,0.02,,"05/19/95 00:00:00",
"ID",39,4,34,55,"880172",5.1999998,5.0999999,,,,0.11,0.0099999998,,0,0,0,0,0,0.1,0,0.1,7,0.40000001,0.1,0,0,,0.02,,"05/19/95 00:00:00",
"ID",39,5,55,63,"880173",5.3000002,4.9000001,,,,0.11,0.0099999998,,0,0,0,0,0,0.2,0.2,0.2,13,0.40000001,0.2,0,100,,0.02,,"05/19/95 00:00:00",
"ID",40,1,0,14,"880174",,,,,,,,,,,,,,2.2,1.8,,,,,,,,,,"05/19/95 00:00:00",
"ID",40,2,14,37,"880175",,,,,,,,,,,,,,0.5,0.2,,,,,,,,,,"05/19/95 00:00:00",
"ID",40,3,37,120,"880176",,,,,,,,,,,,,,1.4,1.1,,,,,,,,,,"05/19/95 00:00:00",
"ID",40,4,120,120,"880177",,,,,,,,,,,,,,0.40000001,0.40000001,,,,,,,,,"Bottom 120+","05/19/95 00:00:00",
"ID",41,1,0,14,"880178",4.5,4.1999998,,,,2.8900001,0.090000004,,0,0,0,0,0,2.4000001,2.2,7.3000002,57,10.1,2.4000001,0,30,,0.090000004,,"05/19/95 00:00:00",
"ID",41,2,14,32,"880179",4.6999998,4.6999998,,,,1.4400001,0.079999998,,0,0,0,0,0,0.69999999,0.69999999,3.0999999,53,5,0.69999999,0,23,,0.039999999,,"05/19/95 00:00:00",
"ID",41,3,32,51,"880180",4.6999998,4.5,,,,0.25,0.039999999,,0,0,0,0,0,0.5,0.5,1.6,11,0.89999998,0.5,0,31,,0.029999999,,"05/19/95 00:00:00",
"ID",41,4,51,101,"880181",4.6999998,4.3000002,,,,0.15000001,,,0,0,0,0,0,0.5,0.2,1.3,10,0.5,0.5,0,15,,0.02,,"05/19/95 00:00:00",
"ID",41,5,101,123,"880182",5.0999999,4.5999999,,,,0.029999999,,,0.2,0,0,0,0.2,0.2,0,0.5,12,0.1,0.40000001,40,0,,0.02,,"05/19/95 00:00:00",
"ID",41,6,123,129,"880183",5.0999999,4.9000001,,,,0.37,,,0,0,0,0,0,0.2,0,3.2,168,1.3,0.2,0,0,,0.039999999,,"05/19/95 00:00:00",
"ID",41,7,129,160,"880184",4.9000001,4.5999999,,,,0.14,0.0099999998,,0,0,0,0,0,0.40000001,0.2,3,22,0.5,0.40000001,0,7,,0.029999999,,"05/19/95 00:00:00",
"ID",42,1,0,16,"880185",6.5,6.0999999,,,,3.3,0.18000001,,4.9000001,15,11.1,1.8,32.799999,,,27.700001,69,11.6,32.799999,118,,,8,,"05/19/95 00:00:00",
"ID",42,2,16,33,"880186",6.5999999,6.1999998,,,,3.3399999,0.18000001,,4,13.7,11.3,1.9,30.9,,,26.799999,76,11.7,30.9,115,,,8.8999996,,"05/19/95 00:00:00",
"ID",42,3,33,46,"880187",6,5.5999999,,,,3.8299999,0.18000001,,5.5999999,13.2,10.4,2.0999999,31.299999,,,27,71,13.4,31.299999,116,,,12.2,,"05/19/95 00:00:00",
"ID",42,4,46,81,"880188",4.5,4.3000002,,,,5.3400002,0.18000001,,6.4000001,11.7,8.6999998,1.9,28.700001,0.30000001,0,28.700001,82,18.700001,29,100,0,,14.3,,"05/19/95 00:00:00",
"ID",42,5,81,120,"880189",3.3,3.0999999,,,,7.0300002,0.17,,6.9000001,6.6999998,4.5999999,1.5,19.700001,6.1999998,2.3,28.5,72,24.6,25.9,69,8,,18,,"05/19/95 00:00:00",
"ID",1,2,13,28,"800139",6,5.0999999,,,,1,0.1,,4.6999998,2.5999999,0.40000001,0.2,7.9000001,0.1,0.1,11.6,15,3.5,8,68,1,,0.090000004,,"05/19/95 00:00:00",
"ID",1,3,28,66,"800140",5.6999998,5,,,,0.69999999,0.079999998,,3.4000001,2.2,0.30000001,0.2,6.0999999,0.1,0.1,6.5999999,7,2.5,6.1999998,92,2,,0.07,,"05/19/95 00:00:00",
"ID",1,4,66,85,"800141",5.6999998,5.0999999,,,,0.40000001,,,3,2.0999999,0.2,0.2,5.5,0.1,0,8.6000004,11,1.4,5.5999999,64,0,,0.059999999,,"05/19/95 00:00:00",
"ID",1,5,85,100,"800142",5.9000001,5.1999998,,,,0.30000001,,,3.8,2.2,0.2,0.2,6.4000001,0,0,8.1000004,9,1.1,6.4000001,79,0,,0.079999998,,"05/19/95 00:00:00",
"ID",1,6,100,125,"800143",5.9000001,5.3000002,,,,0.30000001,,,3.8,2.2,0.2,0.2,6.4000001,0.1,0,8.1999998,9,1.1,6.5,78,0,,0.079999998,,"05/19/95 00:00:00",
"ID",3,1,0,20,"800149",5,4.5,,,,4.1500001,0.49000001,,3.0999999,0.2,0.30000001,0.2,3.8,,,20.700001,82,14.5,3.8,18,,,0.23999999,,"05/19/95 00:00:00",
"ID",3,2,20,44,"800150",5.3000002,4.5999999,,,,4.0999999,0.43000001,,5.6999998,0.30000001,0.30000001,0.40000001,6.6999998,,,20.9,80,14.4,6.6999998,32,,,0.22,,"05/19/95 00:00:00",
"ID",3,3,44,69,"800151",5.9000001,4.9000001,,,,1.8200001,0.19,,10.2,1.1,0.69999999,0.40000001,12.4,,,21.799999,64,6.4000001,12.4,57,,,0.090000004,,"05/19/95 00:00:00",
"ID",3,4,69,85,"800152",6.1999998,5.4000001,,,,1.5599999,0.17,,9.1999998,1,0.5,0.2,10.9,,,18.5,119,5.5,10.9,59,,,0.079999998,,"05/19/95 00:00:00",
"ID",3,5,85,101,"800153",6.0999999,5.0999999,,,,1.11,,,11.2,1.6,1,0.2,14,,,22.4,190,3.9000001,14,63,,,0.11,,"05/19/95 00:00:00",
"ID",3,6,101,126,"800154",5.9000001,5.0999999,,,,1.01,0.14,,8.3000002,1.7,1.9,0.2,12.1,,,22.5,155,3.5,12.1,54,,,0.14,,"05/19/95 00:00:00",
"ID",3,7,126,150,"800155",5.8000002,5.0999999,,,,1.09,0.14,,5.3000002,1.8,3.7,0.2,11,,,21.1,185,3.8,11,52,,,0.14,,"05/19/95 00:00:00",
"ID",4,1,0,26,"800156",5,4.3000002,,,,1.75,0.22,,2.0999999,0,0,0.1,2.2,0.89999998,0.60000002,12,17,6.0999999,3.0999999,18,5,,0.079999998,,"05/19/95 00:00:00",
"ID",4,2,26,36,"800157",5.4000001,4.6999998,,,,0.97000003,0.15000001,,3.4000001,2,0,0.2,5.5999999,0.1,0,13,21,3.4000001,5.6999998,43,0,,0.050000001,,"05/19/95 00:00:00",
"ID",4,3,36,80,"800158",5.1999998,4.5999999,,,,0.64999998,0.13,,3,2.0999999,0.2,0.2,5.5,0.1,0,11.8,15,2.3,5.5999999,47,0,,0.079999998,,"05/19/95 00:00:00",
"ID",4,4,80,120,"800159",5.4000001,4.6999998,,,,0.40000001,0.07,,3.9000001,2.2,0.40000001,0.2,6.6999998,0.1,0,12.1,15,1.4,6.8000002,55,0,,0.090000004,,"05/19/95 00:00:00",
"ID",4,5,120,170,"800160",5.0999999,4.5,,,,0.44999999,0.039999999,,4,2.3,0.60000002,0.2,7.0999999,0.1,0,12.8,18,1.6,7.1999998,55,0,,0.07,,"05/19/95 00:00:00",
"ID",4,6,170,200,"800161",5.4000001,5.3000002,,,,0.27000001,0.0099999998,,0.40000001,3.0999999,0.40000001,0,3.9000001,0,0,5,64,0.89999998,3.9000001,78,0,,0.1,,"05/19/95 00:00:00",
"ID",5,1,0,30,"810097",4.5999999,4.1999998,,,,12.8,0.75,,0,0.1,0.30000001,0.2,0.60000002,3.7,2.9000001,42.799999,603,44.799999,4.3000002,1,7,,0.11,,"05/19/95 00:00:00",
"ID",5,2,30,40,"810098",5.3000002,4.9000001,,,,5.2600002,0.34999999,,0,0,0.2,0,0.2,0.60000002,0.40000001,34.900002,271,18.4,0.80000001,1,1,,0.029999999,,"05/19/95 00:00:00",
"ID",5,3,40,55,"810099",4.8000002,4.0999999,,,,0.49000001,0.050000001,,0,0,0,0,0,,,10.7,32,1.7,0,0,,,0.029999999,,"05/19/95 00:00:00",
"ID",5,4,55,55,"810100",4.9000001,3.9000001,,,,0.28,0.029999999,,0,0.1,0.40000001,0.1,0.60000002,,,11.6,56,1,0.60000002,5,,,0.0099999998,"Bottom: 55+","05/19/95 00:00:00",
"ID",6,1,0,10,"810101",4.5,3.5,,,,6.1500001,0.68000001,,0.80000001,0.2,0.30000001,0.40000001,1.7,9.1999998,6,22.200001,70,21.5,10.9,8,27,,0.079999998,,"05/19/95 00:00:00",
"ID",6,2,10,30,"810102",4.3000002,3.4000001,,,,1.12,0.16,,0,0.1,0.2,0.1,0.40000001,,,23.4,37,3.9000001,0.40000001,2,,,0.039999999,,"05/19/95 00:00:00",
"ID",6,3,30,95,"810103",4.6999998,3.8,,,,0.15000001,0.029999999,,0,0,0.30000001,0.1,0.40000001,,,4.4000001,27,0.5,0.40000001,9,,,0.02,,"05/19/95 00:00:00",
"ID",6,4,95,95,"810104",4.5999999,4,,,,1.0599999,0.13,,0.2,0,0.2,0.2,0.60000002,,,11.7,28,3.7,0.60000002,5,,,0.050000001,"Bottom : 95+","05/19/95 00:00:00",
"ID",7,1,20,25,"810105",5,4.5999999,,,,11.4,0.52999997,,0.2,0,0.30000001,0.1,0.60000002,,,74.300003,,39.900002,0.60000002,1,,,0.079999998,"pF4.2=98.5%(wt.%); cec at pH=8.5","05/19/95 00:00:00",
"ID",7,2,25,45,"810106",5.5,5.1999998,,,,8.3900003,0.34999999,,0,0.2,0.2,0,0.40000001,,,60.599998,,29.4,0.40000001,1,,,0.029999999,"pF4.2=120.5(wt.%); cec at pH=8.5","05/19/95 00:00:00",
"ID",7,3,45,60,"810107",5.9000001,5.8000002,,,,1.59,0.090000004,,0.5,0.1,0.5,0,1.1,,,33.599998,933,5.5999999,1.1,3,,,0.039999999,"pF4.2=43.7(wt.%) ; cec at pH=8.5","05/19/95 00:00:00",
"ID",7,4,60,60,"810108",6,5.8000002,,,,0.81,0.059999999,,1.4,0,0.69999999,0.1,2.2,,,29.299999,,2.8,2.2,8,,,0.050000001,"Bottom: 60+      ; cec at pH=8.5","05/19/95 00:00:00",
"ID",8,1,0,10,"810109",3.7,3,,,,43,2.8199999,,1.7,3.5999999,0.40000001,2.7,8.3999996,,,,,150.5,8.3999996,,,,0.55000001,"pF4.2=23.2(wt.%)","05/19/95 00:00:00",
"ID",8,2,10,30,"810110",4,3.5999999,,,,2.5999999,0.36000001,,0,0.1,0.60000002,0.30000001,1,13.7,11.1,25.4,75,9.1000004,14.7,4,44,,0.19,"pF4.2=51.2%(wt.%)","05/19/95 00:00:00",
"ID",8,3,30,70,"810111",4.9000001,4.0999999,,,,2.01,0.12,,0,0,0.30000001,0.1,0.40000001,,,25.1,67,7,0.40000001,2,,,0.029999999,"pF4.2=36.8%(wt.%)","05/19/95 00:00:00",
"ID",8,4,70,70,"810112",4.6999998,3.7,,,,1.11,0.079999998,,0,0.1,0.2,0.1,0.40000001,,,22,64,3.9000001,0.40000001,2,,,0.029999999,"Bottom: 70+","05/19/95 00:00:00",
"ID",9,1,0,25,"810113",4.6999998,4.0999999,,,,1.5599999,0.22,,1.8,0.69999999,0.40000001,0.40000001,3.3,1.2,0.40000001,11.4,43,5.5,4.5,29,4,,0.30000001,,"05/19/95 00:00:00",
"ID",9,2,25,60,"810114",5,4.1999998,,,,0.44,0.090000004,,0,0.2,0.30000001,0.1,0.60000002,,,7.4000001,22,1.5,0.60000002,8,,,0.029999999,,"05/19/95 00:00:00",
"ID",9,3,80,80,"810115",4.5999999,3.7,,,,0.40000001,0.07,,0.40000001,0.1,0.40000001,0.1,1,,,7.0999999,26,1.4,1,14,,,0.039999999,"Bottom: 80+","05/19/95 00:00:00",
"ID",11,1,0,12,"830384",5.4000001,4.5,,,,10.56,0.16,,4.8000002,0.60000002,0.1,0.2,5.6999998,0.80000001,0.40000001,65.699997,277,37,6.5,9,1,,0.090000004,"pF4.2=36.6(wt%)","05/19/95 00:00:00",
"ID",11,1,12,16,"830385",4.8000002,4.3000002,,,,6.9400001,0.67000002,,1.6,0.1,0,0.1,1.8,1.8,1.3,64,315,24.299999,3.5999999,3,2,,0.16,"pF4.2=37.8(wt%)","05/19/95 00:00:00",
"ID",11,3,16,40,"830386",5.1999998,4.9000001,,,,5.5999999,0.40000001,,2.5999999,0.2,0.2,0.1,3.0999999,0.40000001,0.2,67.900002,575,19.6,3.5,5,0,,0.050000001,"pF4.2=87.3(wt%)","05/19/95 00:00:00",
"ID",11,4,40,78,"830387",6,5.1999998,,,,11.66,0.38,,16.4,3,0.2,0.30000001,19.9,0,0,112.6,666,40.799999,19.9,18,0,,0.029999999,"pF4.2=111.1(wt%)","05/19/95 00:00:00",
"ID",11,5,78,107,"830388",5.9000001,5.0999999,,,,14.28,0.34999999,,11.5,2.0999999,0.2,0.1,13.9,,,104.2,521,50,13.9,13,,,0.050000001,"pF4.2=125.5(wt%)","05/19/95 00:00:00",
"ID",11,6,107,132,"830389",5.8000002,5.0999999,,,,,0.31999999,,7.8000002,1.7,0.1,0.30000001,9.8999996,0,0,101.2,509,,9.8999996,10,0,,0.059999999,"pF4.2=131.5(wt%)","05/19/95 00:00:00",
"ID",11,7,132,141,"830390",5.5999999,5.0999999,,,,9.1599998,0.23,,3.8,0.5,0.1,0.30000001,4.6999998,0,0,90.199997,475,32.099998,4.6999998,5,0,,0.07,"pF4.2=123.7(wt%)","05/19/95 00:00:00",
"ID",11,8,141,162,"830391",5.5,5,,,,9.5900002,0.25,,3.0999999,0.40000001,0.1,0.5,4.0999999,0,0,101.1,400,33.599998,4.0999999,4,0,,0.07,"pF4.2=138.5(wt%)","05/19/95 00:00:00",
"ID",11,9,162,210,"830392",5.5,5.1999998,,,,3.28,0.090000004,,3.5999999,0.5,0.80000001,0.1,5,0,0,85.400002,368,11.5,5,6,0,,0.07,"pF4.2=114.9(wt%)","05/19/95 00:00:00",
"ID",11,10,210,236,"830393",5.0999999,4.8000002,,,,6.3899999,0.1,,3.7,0.69999999,0.60000002,0.5,5.5,1.9,1.6,70.5,504,22.4,7.4000001,8,2,,0.079999998,"pF4.2=97.1(wt%)","05/19/95 00:00:00",
"ID",11,11,236,270,"830394",5.1999998,4.8000002,,,,1.8,0.079999998,,2.0999999,0.60000002,0.69999999,0.40000001,3.8,0.30000001,0,63.5,311,6.3000002,4.0999999,6,0,,0.07,"pF4.2=99.0(wt%)","05/19/95 00:00:00",
"ID",12,1,0,11,"830396",5.3000002,4.1999998,,,,2.3499999,0.22,,2.3,0.69999999,0,0.30000001,3.3,0.60000002,0.2,13.7,19,8.1999998,3.9000001,24,1,,0.22,,"05/19/95 00:00:00",
"ID",12,2,11,36,"830397",4.9000001,4,,,,0.92000002,0.050000001,,0.60000002,0.30000001,0,0.1,1,1.8,1.3,9.1999998,12,3.2,2.8,11,14,,0.050000001,,"05/19/95 00:00:00",
"ID",12,3,36,52,"830398",4.5999999,4,,,,0.62,0.07,,0.2,0.1,0,0.1,0.40000001,2,1.6,8.6000004,10,2.2,2.4000001,5,19,,0.02,,"05/19/95 00:00:00",
"ID",12,4,52,75,"830399",4.5999999,4,,,,0.62,0.07,,0.2,0.1,0,0.1,0.40000001,2,1.6,8.3000002,10,2.2,2.4000001,5,19,,0.02,,"05/19/95 00:00:00",
"ID",12,5,75,104,"830400",4.6999998,4,,,,0.40000001,,,0.2,0.1,0,0.1,0.40000001,2,1.8,8.5,10,1.4,2.4000001,5,21,,0.0099999998,,"05/19/95 00:00:00",
"ID",12,6,104,130,"830401",4.8000002,4,,,,0.25999999,,,0,0.1,0,0.1,0.2,2,1.8,6.8000002,8,0.89999998,2.2,3,26,,0.0099999998,,"05/19/95 00:00:00",
"ID",12,7,130,130,"830402",5,4,,,,0.15000001,,,0.2,0.1,0,0.1,0.40000001,2.3,2,6.0999999,8,0.5,2.7,7,33,,0.0099999998,"Bottom: 130+","05/19/95 00:00:00",
"ID",12,8,0,11,"830403",4.1999998,4,,,,2.1700001,,,1.9,0.60000002,0,0.30000001,2.8,1.2,0.69999999,13.3,18,7.5999999,4,21,5,,0.60000002,,"05/19/95 00:00:00",
"ID",13,1,0,14,"830404",5.8000002,4.9000001,,,,1.6900001,0.12,,16.9,8,0.40000001,0.60000002,25.9,,,35.400002,71,5.9000001,25.9,73,,,0.25,,"05/19/95 00:00:00",
"ID",13,2,14,36,"830405",6.5,5.5,,,,0.81,0.090000004,,18.200001,8.8000002,0.40000001,0.5,27.9,,,34.900002,75,2.8,27.9,80,,,0.15000001,,"05/19/95 00:00:00",
"ID",13,3,36,63,"830406",6.8000002,5.6999998,,,,1.01,0.07,,15.7,8,0.40000001,0.80000001,24.9,,,32.099998,80,3.5,24.9,78,,,0.11,,"05/19/95 00:00:00",
"ID",13,4,63,105,"830407",6.8000002,5.5999999,,,,0.70999998,0.07,,14,7,0.40000001,0.80000001,22.200001,,,30.9,71,2.5,22.200001,72,,,0.090000004,,"05/19/95 00:00:00",
"ID",13,5,105,105,"830408",6.8000002,5.5,,,,1.8,0.059999999,,13.3,6.8000002,0.40000001,0.89999998,21.4,,,30.200001,66,6.3000002,21.4,71,,,0.079999998,"Bottom: 105+","05/19/95 00:00:00",
"ID",14,1,0,5,"830409",5.6999998,4.8000002,,,,1.6900001,0.16,,10.9,3.0999999,0.2,1.1,15.3,,,28.9,83,5.9000001,15.3,53,,,0.27000001,,"05/19/95 00:00:00",
"ID",14,2,5,16,"830410",5.6999998,4.8000002,,,,1.63,0.16,,10.7,3.2,0.2,0.80000001,14.9,,,29.5,105,5.6999998,14.9,51,,,0.28,,"05/19/95 00:00:00",
"ID",14,3,16,42,"830411",6.1999998,5.1999998,,,,1.27,0.13,,12.2,4,0.30000001,0.80000001,17.299999,,,30.200001,114,4.4000001,17.299999,57,,,0.2,,"05/19/95 00:00:00",
"ID",14,4,42,85,"830412",6.5999999,5.4000001,,,,1.17,0.11,,15.1,5.8000002,0.40000001,1.3,22.6,,,36.299999,92,4.0999999,22.6,62,,,0.11,,"05/19/95 00:00:00",
"ID",14,5,85,120,"830413",6.6999998,5.4000001,,,,0.72000003,0.090000004,,15,5.5999999,0.5,1.7,22.799999,,,36,97,2.5,22.799999,63,,,0.090000004,,"05/19/95 00:00:00",
"ID",14,6,120,140,"830414",6.6999998,5.4000001,,,,0.58999997,0.07,,12.5,5,0.5,1.6,19.6,,,30.9,95,2.0999999,19.6,63,,,0.07,,"05/19/95 00:00:00",
"ID",16,1,0,9,"830307",6.6999998,6.0999999,,3.8,,,,,32.700001,14,0.69999999,1.5,48.900002,,,60.700001,450,,48.900002,81,,,,,"05/19/95 00:00:00",
"ID",16,2,9,15,"830308",6.0999999,4.8000002,,,,1.3099999,0.12,,5.4000001,2.4000001,0.40000001,1,9.1999998,,,13.9,97,4.5999999,9.1999998,66,,,,,"05/19/95 00:00:00",
"ID",16,3,15,25,"830309",6.4000001,4.8000002,,,,0.47,0.039999999,,4.4000001,1.7,0.5,0.80000001,7.4000001,,,9.3000002,89,1.6,7.4000001,80,,,,,"05/19/95 00:00:00",
"ID",16,4,25,37,"830310",6.5999999,4.6999998,,0.80000001,,0.28999999,0.0099999998,,4.1999998,1.8,0.5,0.80000001,7.3000002,,,8.1000004,83,1,7.3000002,90,,,,,"05/19/95 00:00:00",
"ID",16,5,37,44,"830311",6.6999998,4.5999999,,1,,0.20999999,,,5.1999998,2.4000001,1,1.1,9.6999998,,,9.8000002,92,0.69999999,9.6999998,99,,,,,"05/19/95 00:00:00",
"ID",16,6,44,50,"830312",6.6999998,4.5,,1,,0.13,,,4.1999998,2.5,0.60000002,0.89999998,8.1999998,,,9,106,0.5,8.1999998,91,,,,,"05/19/95 00:00:00",
"ID",16,7,50,120,"830313",6.9000001,4.6999998,,1,,0.1,,,3.4000001,2.2,0.2,0.69999999,6.5,,,7.9000001,111,0.40000001,6.5,82,,,,,"05/19/95 00:00:00",
"ID",17,1,0,4,"830429",6.1999998,5.5,,,,7.9400001,0.52999997,,29.700001,7.5999999,0.30000001,1.1,38.700001,,,43.900002,132,27.799999,38.700001,88,,,0.77999997,,"05/19/95 00:00:00",
"ID",17,2,4,15,"830430",5.6999998,4.5,,,,2.1800001,0.22,,11.5,4.9000001,0.80000001,0.69999999,17.9,,,28.1,81,7.5999999,17.9,64,,,0.20999999,,"05/19/95 00:00:00",
"ID",17,3,15,27,"830431",5.9000001,4.5,,,,0.72000003,0.07,,5.5999999,2.5999999,0.60000002,0.30000001,9.1000004,,,12.2,63,2.5,9.1000004,75,,,0.12,,"05/19/95 00:00:00",
"ID",17,4,27,35,"830432",5.9000001,4.4000001,,,,1.72,0.16,,17.9,7,0.5,0.2,25.6,,,33.599998,56,6,25.6,76,,,0.079999998,,"05/19/95 00:00:00",
"ID",17,5,35,49,"830433",5.8000002,4,,,,1.2,0.14,,19.299999,6.5999999,0.69999999,0.30000001,26.9,,,35.599998,52,4.1999998,26.9,76,,,0.059999999,,"05/19/95 00:00:00",
"ID",17,6,49,72,"830434",5.5,4,,,,0.91000003,0.1,,22.700001,4.3000002,0.5,0.30000001,27.799999,,,37.400002,47,3.2,27.799999,74,,,0.090000004,,"05/19/95 00:00:00",
"ID",17,7,72,102,"830435",7.6999998,6.5999999,,15.2,,0.56999999,0.059999999,,66.300003,3.3,0.40000001,0.30000001,70.300003,,,46.400002,59,2,70.300003,152,,,0.25,,"05/19/95 00:00:00",
"ID",18,1,0,30,"840025",5.4000001,4.8000002,,,,7.75,0.68000001,,11.3,1.1,0.40000001,0.30000001,13.1,,,27.299999,152,27.1,13.1,48,,,0.28,,"05/19/95 00:00:00",
"ID",18,2,30,37,"840026",6.1999998,5.0999999,,,,5.71,0.34999999,,11.5,1.2,0.2,0.1,13,,,23.5,191,20,13,55,,,0.039999999,,"05/19/95 00:00:00",
"ID",18,3,37,48,"840027",6.1999998,5.3000002,,,,4.77,0.02,,10,1.2,0.2,0.1,11.5,,,20.200001,118,16.700001,11.5,57,,,0.039999999,,"05/19/95 00:00:00",
"ID",18,4,48,110,"840028",5.8000002,5.0999999,,,,2.8900001,0.25,,3.2,0.5,0.2,0.1,4,,,13.9,70,10.1,4,29,,,0.02,,"05/19/95 00:00:00",
"ID",18,5,110,110,"840029",5.8000002,5.0999999,,,,1.35,0.13,,0.60000002,0.1,0.1,0.1,0.89999998,,,6.4000001,33,4.6999998,0.89999998,14,,,0.02,"Bottom : 110+","05/19/95 00:00:00",
"ID",19,1,0,16,"840031",5.5,4.5,,,,9.3000002,0.50999999,,0,0.2,0,0.30000001,0.5,0.89999998,0.69999999,17.1,59,32.599998,1.4,3,4,,0.050000001,,"05/19/95 00:00:00",
"ID",19,2,16,23,"840032",5.3000002,4.5999999,,,,3.2,0.20999999,,0,0.1,0.2,0.1,0.40000001,0.30000001,0.2,7,24,11.2,0.69999999,6,3,,0.029999999,,"05/19/95 00:00:00",
"ID",19,3,23,29,"840033",5.3000002,4.8000002,,,,1.3,0.11,,0.80000001,0.2,0.2,0.1,1.3,0,0,5,8,4.5999999,1.3,26,0,,0.02,,"05/19/95 00:00:00",
"ID",19,4,29,85,"840034",5.5,5.4000001,,,,0.47999999,0.050000001,,1.2,0.30000001,0.2,0.1,1.8,0,0,3.4000001,5,1.7,1.8,53,0,,0.0099999998,,"05/19/95 00:00:00",
"ID",19,5,85,110,"840035",5.4000001,4.8000002,,,,0.43000001,,,0.80000001,0.30000001,0.2,0.1,1.4,0,0,5.3000002,10,1.5,1.4,26,0,,0.0099999998,,"05/19/95 00:00:00",
"ID",20,1,0,5,"840037",5.1999998,3.9000001,,,,5,0.23999999,,1.7,1.5,0,0.5,3.7,2.9000001,2,16.6,41,17.5,6.5999999,22,12,,0.079999998,,"05/19/95 00:00:00",
"ID",20,2,5,20,"840038",5,3.9000001,,,,1.26,0.1,,0.40000001,0.1,0.2,0.2,0.89999998,3.5,2.9000001,8.8999996,16,4.4000001,4.4000001,10,33,,0.0099999998,,"05/19/95 00:00:00",
